;1. Gang Pinion -> 1. Gang Wheel\Powerloss;2. Gang Pinion -> 2. Gang Wheel\Powerloss;Konstant Pinion -> Konstant Wheel\Powerloss;1. Gang Pinion\Lifetime;1. Gang Wheel\Lifetime;2. Gang Pinion\Lifetime;2. Gang Wheel\Lifetime;Konstant Pinion\Lifetime;Konstant Wheel\Lifetime;1. Gang Pinion\contactDamage;1. Gang Wheel\contactDamage;2. Gang Pinion\contactDamage;2. Gang Wheel\contactDamage;Konstant Pinion\contactDamage;Konstant Wheel\contactDamage;1. Gang Pinion\Powerloss;1. Gang Wheel\Powerloss;2. Gang Pinion\Powerloss;2. Gang Wheel\Powerloss;Konstant Pinion\Powerloss;Konstant Wheel\Powerloss;Rolling Bearing 7\Lifetime;Rolling Bearing 8\Lifetime;Rolling Bearing 1\Lifetime;Rolling Bearing 2\Lifetime;Rolling Bearing 3\Lifetime;Rolling Bearing 4\Lifetime;Rolling Bearing 5\Lifetime;Rolling Bearing 6\Lifetime;Rolling Bearing 7\Powerloss;Rolling Bearing 8\Powerloss;Rolling Bearing 1\Powerloss;Rolling Bearing 2\Powerloss;Rolling Bearing 3\Powerloss;Rolling Bearing 4\Powerloss;Rolling Bearing 5\Powerloss;Rolling Bearing 6\Powerloss
4824;98.0291966;5.09947074e-07;73.2268368;101825162.7730618;428514227.0234808;2.1600000000000003e+31;2.1600000000000003e+31;139440764.8078055;723348965.8644859;2121.28313;504.067278;0.0;0.0;1549.04486;298.611058;0.872476922;0.0;1.61117141;0.0;0.0;48.0114573;97471269.6;13184274.8;452834033.0;4154505830.0;44907515.7;39250791.2;inf;1.5885756e+27;2.13435813;2.81131388;28.2708668;23.7830577;6.78491876;7.12594898;2.06943358e-16;1.78617745
4825;97.9471726;5.01094579e-07;73.1320307;101825536.70755441;428515799.7386006;2.1600000000000003e+31;2.1600000000000003e+31;139443396.96200094;723362621.0690931;2121.27534;504.065428;0.0;0.0;1549.01562;298.605421;0.979526858;0.0;1.72846752;0.0;0.0;49.1140623;104871206.0;14068995.0;490140968.0;4154532640.0;49029916.5;41964538.9;inf;1.6409773e+27;2.15349759;2.82066964;28.6126758;24.1248704;6.83950134;7.19439958;2.06943358e-16;1.83387021
4826;97.8638164;5.92934607e-07;73.0363787;101825502.14609973;428515655.2183511;2.1600000000000003e+31;2.1600000000000003e+31;139442848.7383821;723359777.1007032;2121.27606;504.065598;0.0;0.0;1549.02171;298.606595;1.09271279;0.0;1.85039045;0.0;0.0;50.2318044;112999518.0;15029965.5;510830961.0;4154537670.0;53643678.6;44947333.6;inf;1.90275727e+27;2.17306956;2.83032192;28.9645213;24.4767081;6.89605065;7.26430942;2.06943358e-16;1.88305848
4827;97.7791045;4.20318901e-07;72.9398225;101825064.84972031;428513814.71899444;2.1600000000000003e+31;2.1600000000000003e+31;139440194.10075018;723346008.1525984;2121.28517;504.067763;0.0;0.0;1549.0512;298.612279;1.21209315;0.0;1.97699357;0.0;0.0;51.3647661;121947621.0;16075654.3;528996731.0;4154528310.0;57122347.3;46922192.2;inf;2.21463747e+27;2.19308954;2.84028175;29.3267863;24.8389576;6.95464562;7.33574772;2.06943358e-16;1.93380371
4828;97.6925111;3.48815805e-07;72.8420228;101825608.23063934;428516100.6810799;2.1600000000000003e+31;2.1600000000000003e+31;139443603.1096001;723363689.3798623;2121.27385;504.065074;0.0;0.0;1549.01333;298.60498;1.33772864;0.0;2.1083299;0.0;0.0;52.5130298;131823076.0;17215907.4;548059895.0;4154558410.0;59946146.1;49156077.7;inf;2.63859799e+27;2.21356306;2.85054355;29.6998228;25.2120016;7.02300855;7.389978;2.06943358e-16;1.98617026
4829;97.6046914;2.42149928e-07;72.7434287;101825270.77696566;428514680.9843896;2.1600000000000003e+31;2.1600000000000003e+31;139441360.72457448;723352059.2548842;2121.28088;504.066744;0.0;0.0;1549.03824;298.609781;1.46968178;0.0;2.24445215;0.0;0.0;53.676678;142743972.0;18461258.4;568059046.0;4154548070.0;62589849.0;52035753.5;inf;3.2095919e+27;2.23452157;2.86114308;30.0841427;25.5963091;7.1002584;7.42959916;2.06943358e-16;2.04022595
4830;97.5448654;9.97069584e-07;72.6658248;101825358.14029108;428515049.08448446;2.1600000000000003e+31;2.1600000000000003e+31;139441981.85170352;723355281.0600126;2121.27906;504.066311;0.0;0.0;1549.03134;298.608451;1.60801643;0.0;2.38541267;0.0;0.0;54.855793;151695566.0;19513339.1;584330392.0;4154557370.0;64682673.2;54570036.9;inf;3.7656948e+27;2.25254827;2.86958028;30.3915476;25.9037122;7.16796351;7.4612652;2.06943358e-16;2.08754391
4831;97.7227699;3.06958798e-07;72.7653508;101825205.4945786;428514405.54731894;2.1600000000000003e+31;2.1600000000000003e+31;139441005.1542883;723350215.813881;2121.28224;504.067068;0.0;0.0;1549.04219;298.610542;1.75279758;0.0;2.5312635;0.0;0.0;56.0504572;136877065.0;18187411.6;563550276.0;4154555710.0;61057942.2;52549057.1;inf;3.19002265e+27;2.24353151;2.85828191;29.9981854;25.5103423;7.14205514;7.41624614;2.06943358e-16;2.06756526
4832;97.8993778;6.38464841e-07;72.8638793;101824977.0068831;428513444.9208002;2.1600000000000003e+31;2.1600000000000003e+31;139439190.42380702;723340800.1192067;2121.287;504.068198;0.0;0.0;1549.06235;298.614429;1.90409106;0.0;2.68205634;0.0;0.0;57.2607528;123782248.0;16974741.3;543757977.0;4154550220.0;58102362.7;50149755.0;inf;2.67065351e+27;2.23500842;2.8473217;29.6164213;25.1285666;7.10979783;7.38963168;2.06943358e-16;2.04806427
4833;98.0744404;2.9904694e-07;72.9611942;101825407.58223946;428515258.2132265;2.1600000000000003e+31;2.1600000000000003e+31;139442380.63624084;723357349.813173;2121.27803;504.066065;0.0;0.0;1549.02691;298.607597;2.06196334;0.0;2.83784254;0.0;0.0;58.4867622;112179262.0;15863641.2;524903903.0;4154580750.0;55736615.0;47427528.3;inf;2.20638811e+27;2.22695633;2.83667761;29.2457687;24.7579198;7.0709955;7.38174432;2.06943358e-16;2.02902599
4834;101.086529;2.91087158e-07;74.27475;101825192.53411466;428514351.9901519;2.1600000000000003e+31;2.1600000000000003e+31;132188238.84275268;685726489.4688888;2121.28251;504.067131;0.0;0.0;1634.03342;314.994394;7.57429047;0.0;7.83519759;0.0;0.0;90.7742167;72863868.0;9402919.94;205299226.0;3592333010.0;19580796.6;17945761.9;inf;9.79579729e+26;1.87926562;2.7240627;24.8760672;20.4053033;6.81978328;7.14639817;2.68934258e-16;1.90641259
4835;98.2483312;3.82817136e-07;73.057607;101825525.18706693;428515752.9820387;2.1600000000000003e+31;2.1600000000000003e+31;139443109.7967106;723361133.6756806;2121.27558;504.065483;0.0;0.0;1549.01881;298.606035;2.22648138;0.0;2.99867313;0.0;0.0;59.7285677;101868931.0;14843508.8;506924393.0;4154594460.0;52626885.8;44201629.0;inf;1.83030239e+27;2.21936694;2.8263503;28.8858552;24.3980032;7.03303796;7.37439878;2.06943358e-16;2.01043588
4836;98.4210889;3.94468095e-08;73.1531206;101825276.5371803;428514706.48784006;2.1600000000000003e+31;2.1600000000000003e+31;139441701.89371836;723353827.6105368;2121.28076;504.066714;0.0;0.0;1549.03445;298.609051;2.39771249;0.0;3.16459882;0.0;0.0;60.9862513;92683316.7;13905157.9;481539807.0;4154593670.0;48762389.1;40483954.9;inf;1.55873755e+27;2.21222552;2.81632934;28.5362736;24.0484106;6.99590051;7.36757917;2.06943358e-16;1.99228011
4837;98.5923727;4.97038e-07;73.2475197;101825641.35210195;428516240.10090286;2.1600000000000003e+31;2.1600000000000003e+31;139443935.28758156;723365416.6100714;2121.27316;504.06491;0.0;0.0;1549.00964;298.604267;2.57572421;0.0;3.33566998;0.0;0.0;62.2598954;84480255.7;13040613.5;445102868.0;4154615950.0;45000476.5;37482535.7;inf;1.48577686e+27;2.2055097;2.80659161;28.1965966;23.7087367;6.9660484;7.34530484;2.06943358e-16;1.97454526
4838;98.7625764;2.12366631e-07;73.3410584;101825593.83001013;428516039.4724058;2.1600000000000003e+31;2.1600000000000003e+31;139443802.05611438;723364721.356527;2121.27415;504.065146;0.0;0.0;1549.01112;298.604554;2.76058425;0.0;3.51193666;0.0;0.0;63.5495821;77135721.6;12242510.5;412281636.0;4154620120.0;41316627.8;35130979.7;inf;1.44395046e+27;2.19921391;2.79713979;27.8664976;23.378633;6.94478679;7.30439645;2.06943358e-16;1.9572185
4839;98.9315546;6.94334807e-07;73.4336686;101825578.94936424;428515977.41362906;2.1600000000000003e+31;2.1600000000000003e+31;139443367.25519192;723362468.4535265;2121.27446;504.065219;0.0;0.0;1549.01595;298.605484;2.95236039;0.0;3.69344861;0.0;0.0;64.8553936;70544781.7;11549516.9;382647916.0;4154622110.0;38007776.6;32981953.8;inf;1.40414684e+27;2.19332146;2.78795856;27.5456097;23.0577394;6.92426046;7.26393923;2.09664492e-16;1.94028772
4840;99.0994854;1.55733581e-06;73.525441;101825159.89296082;428514215.12189686;2.1600000000000003e+31;2.1600000000000003e+31;139440718.899021;723348730.8938609;2121.28319;504.067292;0.0;0.0;1549.04537;298.611155;3.15112041;0.0;3.88025525;0.0;0.0;66.1774119;64616189.3;11301527.8;355828304.0;4154608980.0;35028689.8;31014043.6;inf;1.36706539e+27;2.18782346;2.7790445;27.2336096;22.7457256;6.90445911;7.2239273;2.13007423e-16;1.92374108
4841;99.2659157;4.89139668e-08;73.6160685;101825610.6307446;428516111.73264796;2.1600000000000003e+31;2.1600000000000003e+31;139443874.97330475;723365101.6866975;2121.2738;504.065061;0.0;0.0;1549.01031;298.604397;3.35693206;0.0;4.0724057;0.0;0.0;67.5157192;60621674.2;11063621.9;331507599.0;4154637130.0;32513668.3;28976503.3;inf;1.31196358e+27;2.1826975;2.77037204;26.9301196;22.4422422;6.87926592;7.19921724;2.16350354e-16;1.9075673
4842;99.4314996;6.18918777e-07;73.7060446;101825205.01456136;428514403.8470912;2.1600000000000003e+31;2.1600000000000003e+31;139440847.62372848;723349394.6257102;2121.28225;504.06707;0.0;0.0;1549.04394;298.610881;3.56986301;0.0;4.26994879;0.0;0.0;68.8703976;58425877.0;10835032.1;309396530.0;4154625100.0;30454767.8;26813335.0;inf;1.23477744e+27;2.17794638;2.76195497;26.6349164;22.1470223;6.84618614;7.19602847;2.19693286e-16;1.89175548
4843;99.5955817;3.13353181e-08;73.7948594;101825757.0373796;428516727.22087455;2.1600000000000003e+31;2.1600000000000003e+31;139444682.4687705;723369290.1899992;2121.27075;504.064337;0.0;0.0;1549.00134;298.602668;3.78998083;0.0;4.47293303;0.0;0.0;70.2415291;56342161.1;10615457.2;289261492.0;4154660120.0;28568144.2;24854774.9;inf;1.16316225e+27;2.1735443;2.75376234;26.3476146;21.8597285;6.81373575;7.19319459;2.23036217e-16;1.87629484
4844;99.7588526;8.44545084e-07;73.8830363;101825446.94382493;428515422.285919;2.1600000000000003e+31;2.1600000000000003e+31;139442662.3973455;723358812.9665805;2121.27721;504.065872;0.0;0.0;1549.02378;298.606993;4.0173529;0.0;4.68140665;0.0;0.0;71.6291958;54361899.2;10404206.2;270881008.0;4154655020.0;26835691.8;23077233.1;inf;1.09578537e+27;2.16949588;2.74580925;26.0680224;21.5801233;6.7819375;7.19075167;2.26379148e-16;1.86117522
4845;101.148809;8.58050474e-07;74.3396782;101825397.02181928;428515211.4567827;2.1600000000000003e+31;2.1600000000000003e+31;115587185.63215321;599608523.9226271;2121.27825;504.06612;0.0;0.0;1868.71926;360.235039;7.81179211;0.0;8.0406954;0.0;0.0;91.9316837;71739609.8;9269236.49;200177864.0;3156331560.0;18639685.3;17180969.9;inf;9.53280995e+26;1.87029918;2.7188979;24.6563721;20.2906708;6.8026559;7.12732006;2.71322066e-16;1.89384711
4846;99.9209208;3.88362429e-07;73.9702915;101825372.5408536;428515109.442759;2.1600000000000003e+31;2.1600000000000003e+31;139442175.39244694;723356283.9435563;2121.27876;504.06624;0.0;0.0;1549.02919;298.608037;4.25204646;0.0;4.8954176;0.0;0.0;73.0334797;52479167.1;10200953.5;254074167.0;4154659020.0;25128118.1;21605924.2;inf;1.04713881e+27;2.1657822;2.7380748;25.795819;21.3079129;6.75610458;7.17555871;2.29722079e-16;1.84638665
4847;100.081895;3.0343089e-07;74.0567062;101825281.81737763;428514727.74071765;2.1600000000000003e+31;2.1600000000000003e+31;139441508.35428938;723352824.7338041;2121.28065;504.066689;0.0;0.0;1549.0366;298.609465;4.49412856;0.0;5.11501354;0.0;0.0;74.4544628;50687591.2;10005252.2;238676584.0;4154659410.0;23384095.8;20485743.7;inf;1.02283919e+27;2.16239584;2.73055489;25.530759;21.0428463;6.73984615;7.13875316;2.3306501e-16;1.8319196
4848;100.241546;3.53278651e-07;74.1421067;101825830.00084342;428517033.2654023;2.1600000000000003e+31;2.1600000000000003e+31;139445271.21717903;723372342.5711375;2121.26923;504.063977;0.0;0.0;1548.9948;298.601408;4.74366601;0.0;5.34024185;0.0;0.0;75.8922271;48981850.1;9816778.32;224547028.0;4127104210.0;21792331.7;19448141.4;inf;9.99685847e+26;2.15932233;2.72323454;25.2725631;20.78466;6.72415103;7.10225248;2.36407941e-16;1.81776514
4849;100.400378;1.23469825e-06;74.2268791;101825702.7948723;428516499.38801;2.1600000000000003e+31;2.1600000000000003e+31;139444190.04846078;723366736.8687387;2121.27188;504.064605;0.0;0.0;1549.00681;298.603722;5.00072543;0.0;5.57114965;0.0;0.0;77.3468547;47355830.7;9635023.51;211554004.0;3802655080.0;20336652.6;18485275.7;inf;9.76896145e+26;2.15656413;2.71612395;25.0210605;20.5331494;6.70903381;7.06608037;2.39750872e-16;1.80391449
4850;100.558324;4.95417045e-07;74.3109444;101825122.45166309;428514057.85102856;2.1600000000000003e+31;2.1600000000000003e+31;139440525.3623207;723347725.6088905;2121.28397;504.067477;0.0;0.0;1549.04752;298.61157;5.26537318;0.0;5.80778378;0.0;0.0;78.8184275;45804804.3;9459666.97;199587064.0;3510998520.0;19080120.9;17483770.2;inf;9.45337759e+26;2.15411131;2.70921448;24.7760089;20.2880799;6.68959557;7.04221914;2.43093803e-16;1.79035922
4851;100.715033;4.13863579e-07;74.3940849;101825066.2897681;428513821.5198868;2.1600000000000003e+31;2.1600000000000003e+31;139439944.75544322;723344712.1930943;2121.28514;504.067755;0.0;0.0;1549.05397;298.612814;5.53767539;0.0;6.05019082;0.0;0.0;80.3070275;44324809.4;9290487.74;188549644.0;3248254760.0;18067648.8;16357487.4;inf;8.93921238e+26;2.15194768;2.7024875;24.5371515;20.0492146;6.66091363;7.04263468;2.46436735e-16;1.77709128
4852;100.870881;4.97330856e-07;74.476544;101824564.67559053;428511709.85319763;2.1600000000000003e+31;2.1600000000000003e+31;139436716.8494031;723327969.2983176;2121.29559;504.070239;0.0;0.0;1549.08983;298.619726;5.81769792;0.0;6.29841711;0.0;0.0;81.8127367;42911095.0;9127083.3;178351196.0;3010952500.0;17127210.4;15323873.8;inf;8.45479618e+26;2.150074;2.69594978;24.3043206;19.8163662;6.63275936;7.04333531;2.49779666e-16;1.76410253
4853;101.025319;4.8497254e-07;74.5579347;101825119.5715644;428514044.24922913;2.1600000000000003e+31;2.1600000000000003e+31;139440657.6873554;723348413.5626408;2121.28403;504.067493;0.0;0.0;1549.04605;298.611286;6.10550639;0.0;6.55250872;0.0;0.0;83.3356369;41560556.9;8969311.57;168917252.0;2796239210.0;16252797.7;14374110.9;inf;8.00451119e+26;2.14847024;2.68957717;24.0772478;19.589302;6.6050825;7.04426585;2.53122597e-16;1.75138532
4854;101.178782;1.89271942e-06;74.6385937;101825600.55030325;428516069.2266202;2.1600000000000003e+31;2.1600000000000003e+31;139443728.2387894;723364338.6042749;2121.27401;504.065111;0.0;0.0;1549.01194;298.604712;6.40116614;0.0;6.81251148;0.0;0.0;84.8758103;40268953.7;8816793.34;160174730.0;2601479620.0;15386536.1;13567560.8;inf;7.65806051e+26;2.14713922;2.68337875;23.8557984;19.3678584;6.58209451;7.03518531;2.56465528e-16;1.73893221
4855;101.331558;7.36542266e-07;74.7187134;101825284.6974855;428514738.7922149;2.1600000000000003e+31;2.1600000000000003e+31;139441458.84428915;723352570.3814516;2121.28059;504.066676;0.0;0.0;1549.03715;298.60957;6.70474227;0.0;7.07847097;0.0;0.0;86.4333387;39032576.0;8669211.4;152059892.0;2424419810.0;14463579.0;12975620.7;inf;7.51141233e+26;2.14608064;2.67735855;23.6398201;19.1518678;6.5697378;7.00158387;2.59808459e-16;1.72673591
4856;101.210411;1.22692298e-06;74.4041523;101825488.70554037;428515598.26039726;2.1600000000000003e+31;2.1600000000000003e+31;107205966.67910504;556130953.700476;2121.27634;504.065665;0.0;0.0;2014.81323;388.39773;8.05347862;0.0;8.2493343;0.0;0.0;93.0981912;70650672.2;9139253.64;193930949.0;2849829080.0;17772617.2;16442993.2;inf;9.27127252e+26;1.86148095;2.71384011;24.451716;20.1531476;6.78481661;7.11055936;2.73709874e-16;1.88149833
4857;101.48313;5.92405076e-07;74.7979015;101825578.94936424;428515978.2637492;2.1600000000000003e+31;2.1600000000000003e+31;139443766.9478647;723364542.0927635;2121.27446;504.065218;0.0;0.0;1549.01151;298.604628;7.01629957;0.0;7.35043254;0.0;0.0;88.0083041;38639427.8;8527843.42;144520386.0;2263203230.0;13610686.0;12421524.8;inf;7.37664788e+26;2.13066749;2.67135352;23.4290668;18.9411188;6.55782989;6.96819357;2.6315139e-16;1.71478978
4858;101.633937;2.88682979e-07;74.8765199;101825349.49995552;428515013.37959766;2.1600000000000003e+31;2.1600000000000003e+31;139442008.8573564;723355419.1380167;2121.27924;504.066353;0.0;0.0;1549.03104;298.608394;7.33590259;0.0;7.62844131;0.0;0.0;89.6007884;38262053.2;8390933.56;137503421.0;2116072840.0;12821283.9;11902070.4;inf;7.24679857e+26;2.1154867;2.66551341;23.22343;18.7354715;6.54638501;6.93503664;2.66494321e-16;1.70308716
4859;101.783597;1.04459956e-07;74.9542615;101825640.87208061;428516237.55053943;2.1600000000000003e+31;2.1600000000000003e+31;139443972.19634387;723365605.5642273;2121.27317;504.064913;0.0;0.0;1549.00923;298.604189;7.66361561;0.0;7.91254215;0.0;0.0;91.2108736;37898918.3;8258368.48;130966484.0;1981596220.0;12125063.0;11364618.5;inf;7.06028712e+26;2.10054683;2.65982041;23.0226921;18.5347362;6.53167084;6.91116513;2.69837252e-16;1.69162171
4860;101.932542;3.99953143e-07;75.031453;101825347.57988113;428515004.878435;2.1600000000000003e+31;2.1600000000000003e+31;139441891.83293617;723354813.5331273;2121.27928;504.066363;0.0;0.0;1549.03234;298.608644;7.99950262;0.0;8.20277974;0.0;0.0;92.8386416;37548867.9;8129858.42;124866962.0;1858421530.0;11576013.6;10721605.5;inf;6.70845719e+26;2.08585085;2.65428385;22.8267515;18.3387823;6.50645384;6.91442751;2.73180184e-16;1.68038736
4861;102.080531;1.03016842e-07;75.1079052;101825136.37214236;428514114.80857295;2.1600000000000003e+31;2.1600000000000003e+31;139440646.88530234;723348355.4256535;2121.28368;504.06741;0.0;0.0;1549.04617;298.61131;8.34362736;0.0;8.49919851;0.0;0.0;94.4841744;37211616.6;8005280.02;119169843.0;1745426620.0;11060740.9;10125428.6;inf;6.37465559e+26;2.07138655;2.64889073;22.6354237;18.1474443;6.48165231;6.91787846;2.76523115e-16;1.66937787
4862;102.227501;4.66854216e-07;75.1835987;101825202.134458;428514391.94549745;2.1600000000000003e+31;2.1600000000000003e+31;139440938.5413224;723349871.8351283;2121.28231;504.067084;0.0;0.0;1549.04293;298.610684;8.69605328;0.0;8.80184268;0.0;0.0;96.147554;36886681.7;7884476.44;113842406.0;1641598900.0;10576670.3;9571996.91;inf;6.05949569e+26;2.05714617;2.6436343;22.4485595;17.9605754;6.45725003;6.9215028;2.79866046e-16;1.65858742
4863;102.373588;5.46241887e-07;75.2586046;101825219.41508058;428514465.05529803;2.1600000000000003e+31;2.1600000000000003e+31;139359676.73819697;722928324.7993262;2121.28195;504.066998;0.0;0.0;1549.94619;298.784807;9.05684357;0.0;9.11075626;0.0;0.0;97.8288622;36573375.3;7767255.95;108858165.0;1545854540.0;10097799.2;9089059.05;inf;5.80689335e+26;2.04312657;2.63851468;22.265974;17.7781757;6.43629116;6.91786237;2.83208977e-16;1.6480103
4864;102.518772;2.78722173e-07;75.33294;101825268.37687643;428514669.9328954;2.1600000000000003e+31;2.1600000000000003e+31;138904788.09241793;720568586.260046;2121.28093;504.066757;0.0;0.0;1555.02199;299.763276;9.42606117;0.0;9.42598305;0.0;0.0;99.5281811;36271225.8;7653471.36;104202017.0;1456834110.0;9564993.73;8749912.64;inf;5.72108134e+26;2.02932133;2.63352672;22.0873318;17.6005918;6.42703713;6.88672562;2.86551908e-16;1.6376409
4865;102.66322;8.99186982e-07;75.4067098;101824941.00576407;428513292.7511539;2.1600000000000003e+31;2.1600000000000003e+31;138448745.2649808;718202867.2992622;2121.28775;504.068377;0.0;0.0;1560.14415;300.750679;9.80376872;0.0;9.74756665;0.0;0.0;101.245593;35979569.8;7542944.94;99831873.8;1374675870.0;9067672.47;8429655.74;inf;5.63917445e+26;2.01572838;2.62867169;21.9127806;17.4270898;6.41816896;6.85575778;2.89894839e-16;1.62747419
4866;102.806548;2.42066962e-07;75.4796233;101825274.13709077;428514695.43634444;2.1600000000000003e+31;2.1600000000000003e+31;137998797.53214452;715868764.3132739;2121.28081;504.066727;0.0;0.0;1565.23103;301.731282;10.1900286;0.0;10.0755505;0.0;0.0;102.981179;35698401.7;7435620.27;95727273.1;1298765400.0;8603066.59;8127063.67;inf;5.55821104e+26;2.00233373;2.6239326;21.7476411;17.2630171;6.409653;6.82492151;2.9323777e-16;1.61750508
4867;101.271323;7.15424779e-07;74.4681689;101825517.02672319;428515718.12715364;2.1600000000000003e+31;2.1600000000000003e+31;95296331.46492375;494349720.0195433;2121.27575;504.065524;0.0;0.0;2266.61401;436.93764;8.29937319;0.0;8.46113044;0.0;0.0;94.2737689;69595610.3;9012837.1;185893465.0;2683373090.0;16983958.6;15719155.8;inf;8.98450761e+26;1.85280676;2.70888551;24.268935;19.9743213;6.76545448;7.09762814;2.76097682e-16;1.86936135
4868;102.949124;3.33564425e-07;75.5519708;101825329.33917822;428514927.5178705;2.1600000000000003e+31;2.1600000000000003e+31;137548124.5704845;713530895.8118109;2121.27966;504.066454;0.0;0.0;1570.35947;302.719898;10.584903;0.0;10.4099777;0.0;0.0;104.735022;35426873.7;7331290.78;91866804.0;1228501830.0;8183958.15;7818335.66;inf;5.44917582e+26;1.98914015;2.61931796;21.696469;17.2129041;6.39898966;6.8004179;2.96580701e-16;1.60772868
4869;103.090832;2.2519474e-07;75.623666;101825440.70357156;428515395.93226564;2.1600000000000003e+31;2.1600000000000003e+31;137099018.53478447;711201159.1288195;2121.27734;504.065903;0.0;0.0;1575.50362;303.711541;10.9884538;0.0;10.7508913;0.0;0.0;106.507203;35164714.8;7229858.32;88232738.4;1163383000.0;7862054.99;7423666.14;inf;5.19481131e+26;1.97613994;2.61481998;21.6461037;17.1635975;6.37654721;6.80587738;2.99923632e-16;1.5981404
4870;103.214345;3.32416555e-07;75.6948334;101825166.61319667;428514242.32551825;2.1600000000000003e+31;2.1600000000000003e+31;136648711.11037782;708865188.1563513;2121.28305;504.06726;0.0;0.0;1580.69548;304.712382;11.4007425;0.0;11.0983341;0.0;0.0;108.297805;34911349.0;7131171.62;84807971.0;1102939860.0;7557340.69;7054627.99;inf;4.953257e+26;1.96333188;2.61044087;21.5965512;17.1150945;6.35445643;6.81147764;3.03266564e-16;1.58873535
4871;103.266471;3.27798085e-07;75.7653856;101824881.963984;428513044.5193371;2.1600000000000003e+31;2.1600000000000003e+31;136199496.19428027;706534886.3964518;2121.28898;504.068669;0.0;0.0;1585.90895;305.717388;11.8218306;0.0;11.4523487;0.0;0.0;110.106909;34666562.2;7035146.76;81577775.7;1046769720.0;7268671.98;6709225.31;inf;4.7232537e+26;1.95070826;2.60617265;21.5477815;17.0673736;6.33269953;6.81720063;3.06609495e-16;1.57950905
4872;103.31734;6.86903027e-07;75.8351009;101825318.29875596;428514881.61161464;2.1600000000000003e+31;2.1600000000000003e+31;135756802.59896845;704238414.2290641;2121.27989;504.066508;0.0;0.0;1591.08049;306.714311;12.2517791;0.0;11.8129777;0.0;0.0;111.934599;34430299.6;6941728.41;78277220.5;990305176.0;6985342.13;6398859.12;inf;4.52607727e+26;1.93825866;2.60200303;21.4997423;17.0204027;6.31313406;6.81842209;3.09952426e-16;1.57045709
4873;103.367583;1.84256264e-06;75.9044748;101824868.04357426;428512986.711969;2.1600000000000003e+31;2.1600000000000003e+31;135309101.80352375;701915963.4622325;2121.28927;504.068737;0.0;0.0;1596.34494;307.729146;12.690649;0.0;12.1802631;0.0;0.0;113.780955;34201554.3;6850696.99;73183786.7;905409296.0;6655749.24;6190849.85;inf;4.4750341e+26;1.92599187;2.59794965;21.4525034;16.9742103;6.30636327;6.78933081;3.13295357e-16;1.56157501
4874;103.416615;9.56703772e-07;75.9730519;101825081.65028024;428513885.2782626;2.1600000000000003e+31;2.1600000000000003e+31;134867314.16464198;699624193.9491193;2121.28482;504.06768;0.0;0.0;1601.57412;308.737179;13.1385009;0.0;12.5542472;0.0;0.0;115.646059;33980645.7;6762071.0;68513161.5;829428620.0;6345693.7;5993112.41;inf;4.42132053e+26;1.91389105;2.59398919;21.405973;16.9287436;6.29988737;6.76032505;3.16638288e-16;1.55285902
4875;103.464694;1.26979727e-06;76.0410285;101825316.37868275;428514873.11045724;2.1600000000000003e+31;2.1600000000000003e+31;134426983.97658357;697339979.2157818;2121.27993;504.066518;0.0;0.0;1606.82025;309.748482;13.5953951;0.0;12.9349719;0.0;0.0;117.529995;33766992.0;6675708.05;64222999.8;761264229.0;6053701.15;5804935.61;inf;4.37119819e+26;1.9019575;2.59012761;21.3601706;16.8840054;6.29371637;6.73141793;3.19981219e-16;1.54430514
4876;103.511951;4.32952745e-07;76.1085014;101825265.01675168;428514656.33105713;2.1600000000000003e+31;2.1600000000000003e+31;133986033.89132065;695052548.3860348;2121.281;504.066773;0.0;0.0;1612.10832;310.76787;13.3991278;0.0;12.7715223;0.0;0.0;116.722984;33560174.7;6591499.79;60276129.3;699975553.0;5784032.92;5617459.48;inf;4.31119417e+26;1.89018978;2.58636601;21.1653863;16.6902783;6.27136092;6.69349009;3.18553324e-16;1.52198672
4877;103.558286;1.04670911e-06;76.1754042;101825212.21482046;428514435.3013065;2.1600000000000003e+31;2.1600000000000003e+31;133546197.72892079;692770902.9139118;2121.2821;504.067033;0.0;0.0;1617.41782;311.791386;12.9461033;0.0;12.3936819;0.0;0.0;114.847102;33360024.5;6509382.65;56639994.1;644757720.0;5582814.06;5360184.32;inf;4.12240114e+26;1.87858186;2.58269805;20.9153983;16.4413454;6.23032372;6.68376181;3.15210393e-16;1.49462373
4878;101.331686;6.80158843e-08;74.5318374;101825131.09196012;428514092.7056435;2.1600000000000003e+31;2.1600000000000003e+31;103329395.09608737;536021236.30771905;2121.28379;504.067436;0.0;0.0;2090.40225;402.969109;8.54949895;0.0;8.67609995;0.0;0.0;95.4584468;68572700.0;8889815.7;177938150.0;2539655390.0;16241522.3;15037148.7;inf;8.70871394e+26;1.84427544;2.70403612;24.0931989;19.7944926;6.74642237;7.08496992;2.7848549e-16;1.85743137
4879;103.603597;7.99963654e-07;76.2416478;101825450.3039617;428515436.73792386;2.1600000000000003e+31;2.1600000000000003e+31;133109689.33529606;690506512.7087772;2121.27714;504.065855;0.0;0.0;1622.72184;312.813849;12.5020954;0.0;12.0225642;0.0;0.0;112.990016;33166389.1;6429296.01;53285617.4;594911520.0;5390987.22;5117987.82;inf;3.94131452e+26;1.86712768;2.57911738;20.6708352;16.1978451;6.19004546;6.6744999;3.11867462e-16;1.46785314
